start the A market get data program at 21:24:49
http://quotes.money.163.com/hs/service/diyrank.php?host=http%3A%2F%2Fquotes.money.163.com%2Fhs%2Fservice%2Fdiyrank.php&page=0&query=STYPE%3AEQA&fields=NO%2CNAME%2CSYMBOL%2CVOLUME&sort=SYMBOL&order=asc&count=5000&type=query      SYMBOL    NAME  DATE     VOLUME
002153石基信息 get http://quotes.money.163.com/service/chddata.html?code=1002153&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3094	82.74%	397.2sfinish 002161远 望 谷 done at 21:31:26 use 397.2s 2019-11-27
3739	3095	82.77%	397.2sfinish 002160常铝股份 done at 21:31:26 use 397.2s 2019-11-27
3739	3096	82.80%	397.9sfinish 002157正邦科技 done at 21:31:27 use 397.9s 2019-11-27
002152广电运通 get http://quotes.money.163.com/service/chddata.html?code=1002152&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3097	82.82%	398.0sfinish 002164宁波东力 done at 21:31:27 use 398.0s 2019-11-27
002151北斗星通 get http://quotes.money.163.com/service/chddata.html?code=1002151&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3098	82.85%	398.0sfinish 002158汉钟精机 done at 21:31:27 use 398.0s 2019-11-27
002150通润装备 get http://quotes.money.163.com/service/chddata.html?code=1002150&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3099	82.88%	398.4sfinish 002156通富微电 done at 21:31:27 use 398.4s 2019-11-27
002149西部材料 get http://quotes.money.163.com/service/chddata.html?code=1002149&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3100	82.90%	398.5sfinish 002163中航三鑫 done at 21:31:27 use 398.5s 2019-11-27
002148北纬科技 get http://quotes.money.163.com/service/chddata.html?code=1002148&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3101	82.93%	398.7sfinish 002154报 喜 鸟 done at 21:31:28 use 398.7s 2019-11-27
002147st新光 get http://quotes.money.163.com/service/chddata.html?code=1002147&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3102	82.96%	398.9sfinish 002419天虹股份 done at 21:31:28 use 398.9s 2019-11-27
002146荣盛发展 get http://quotes.money.163.com/service/chddata.html?code=1002146&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002145中核钛白 get http://quotes.money.163.com/service/chddata.html?code=1002145&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002144宏达高科 get http://quotes.money.163.com/service/chddata.html?code=1002144&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3103	82.99%	399.3sfinish 002150通润装备 done at 21:31:28 use 399.3s 2019-11-27
002143印纪退 get http://quotes.money.163.com/service/chddata.html?code=1002143&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3104	83.01%	399.4sfinish 002152广电运通 done at 21:31:28 use 399.4s 2019-11-27
3739	3105	83.04%	399.4sfinish 002148北纬科技 done at 21:31:28 use 399.4s 2019-11-27
3739	3106	83.07%	399.5sfinish 002147st新光 done at 21:31:28 use 399.5s 2019-11-27
002142宁波银行 get http://quotes.money.163.com/service/chddata.html?code=1002142&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002141贤丰控股 get http://quotes.money.163.com/service/chddata.html?code=1002141&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3107	83.09%	399.5sfinish 002149西部材料 done at 21:31:28 use 399.5s 2019-11-27
3739	3108	83.12%	400.1s002140东华科技 get http://quotes.money.163.com/service/chddata.html?code=1002140&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002139拓邦股份 get http://quotes.money.163.com/service/chddata.html?code=1002139&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 002151北斗星通 done at 21:31:29 use 400.1s 2019-11-27
3739	3109	83.15%	400.1sfinish 002145中核钛白 done at 21:31:29 use 400.1s 2019-11-27
002138顺络电子 get http://quotes.money.163.com/service/chddata.html?code=1002138&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3110	83.17%	400.1sfinish 002143印纪退 done at 21:31:29 use 400.1s 2019-11-27
3739	3111	83.20%	400.3sfinish 002142宁波银行 done at 21:31:29 use 400.3s 2019-11-27
002137麦达数字 get http://quotes.money.163.com/service/chddata.html?code=1002137&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3112	83.23%	400.6sfinish 002141贤丰控股 done at 21:31:30 use 400.6s 2019-11-27
002136安 纳 达 get http://quotes.money.163.com/service/chddata.html?code=1002136&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3113	83.25%	401.1s002135东南网架 get http://quotes.money.163.com/service/chddata.html?code=1002135&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002134天津普林 get http://quotes.money.163.com/service/chddata.html?code=1002134&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 002138顺络电子 done at 21:31:30 use 401.1s 2019-11-27
3739	3114	83.28%	401.1sfinish 002139拓邦股份 done at 21:31:30 use 401.1s 2019-11-27
002133广宇集团 get http://quotes.money.163.com/service/chddata.html?code=1002133&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3115	83.31%	401.2sfinish 002137麦达数字 done at 21:31:30 use 401.2s 2019-11-27
3739	3116	83.33%	401.3sfinish 002140东华科技 done at 21:31:30 use 401.3s 2019-11-27
002132恒星科技 get http://quotes.money.163.com/service/chddata.html?code=1002132&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3117	83.36%	401.4sfinish 002136安 纳 达 done at 21:31:30 use 401.4s 2019-11-27
002131利欧股份 get http://quotes.money.163.com/service/chddata.html?code=1002131&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3118	83.39%	401.5sfinish 002144宏达高科 done at 21:31:30 use 401.5s 2019-11-27
002130沃尔核材 get http://quotes.money.163.com/service/chddata.html?code=1002130&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3119	83.41%	402.0sfinish 002396星网锐捷 done at 21:31:31 use 402.0s 2019-11-27
002129中环股份 get http://quotes.money.163.com/service/chddata.html?code=1002129&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3120	83.44%	402.1sfinish 002135东南网架 done at 21:31:31 use 402.1s 2019-11-27
002128露天煤业 get http://quotes.money.163.com/service/chddata.html?code=1002128&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3121	83.47%	402.1sfinish 002133广宇集团 done at 21:31:31 use 402.1s 2019-11-27
002127南极电商 get http://quotes.money.163.com/service/chddata.html?code=1002127&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3122	83.49%	402.4sfinish 002393力生制药 done at 21:31:31 use 402.4s 2019-11-27
002126银轮股份 get http://quotes.money.163.com/service/chddata.html?code=1002126&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002125湘潭电化 get http://quotes.money.163.com/service/chddata.html?code=1002125&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3123	83.52%	402.5sfinish 002134天津普林 done at 21:31:31 use 402.5s 2019-11-27
002124天邦股份 get http://quotes.money.163.com/service/chddata.html?code=1002124&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3124	83.55%	402.5sfinish 002132恒星科技 done at 21:31:31 use 402.5s 2019-11-27
3739	3125	83.57%	402.7sfinish 002130沃尔核材 done at 21:31:32 use 402.7s 2019-11-27
002123梦网集团 get http://quotes.money.163.com/service/chddata.html?code=1002123&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3126	83.60%	402.8sfinish 002131利欧股份 done at 21:31:32 use 402.8s 2019-11-27
002122_st天马 get http://quotes.money.163.com/service/chddata.html?code=1002122&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3127	83.63%	402.8sfinish 002128露天煤业 done at 21:31:32 use 402.8s 2019-11-27
002121科陆电子 get http://quotes.money.163.com/service/chddata.html?code=1002121&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3128	83.65%	403.5sfinish 002125湘潭电化 done at 21:31:32 use 403.5s 2019-11-27
002120韵达股份 get http://quotes.money.163.com/service/chddata.html?code=1002120&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3129	83.68%	403.6sfinish 002126银轮股份 done at 21:31:33 use 403.6s 2019-11-27
002119康强电子 get http://quotes.money.163.com/service/chddata.html?code=1002119&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002118紫鑫药业 get http://quotes.money.163.com/service/chddata.html?code=1002118&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3130	83.71%	403.6sfinish 002124天邦股份 done at 21:31:33 use 403.6s 2019-11-27
3739	3131	83.73%	403.8sfinish 002127南极电商 done at 21:31:33 use 403.8s 2019-11-27
002117东港股份 get http://quotes.money.163.com/service/chddata.html?code=1002117&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3132	83.76%	404.0sfinish 002123梦网集团 done at 21:31:33 use 404.0s 2019-11-27
002116中国海诚 get http://quotes.money.163.com/service/chddata.html?code=1002116&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3133	83.79%	404.7sfinish 002119康强电子 done at 21:31:34 use 404.7s 2019-11-27
002115三维通信 get http://quotes.money.163.com/service/chddata.html?code=1002115&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002114罗平锌电 get http://quotes.money.163.com/service/chddata.html?code=1002114&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3134	83.81%	404.8sfinish 002121科陆电子 done at 21:31:34 use 404.8s 2019-11-27
002113st天润 get http://quotes.money.163.com/service/chddata.html?code=1002113&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3135	83.84%	404.8sfinish 002122_st天马 done at 21:31:34 use 404.8s 2019-11-27
3739	3136	83.87%	404.9sfinish 002129中环股份 done at 21:31:34 use 404.9s 2019-11-27
002112三变科技 get http://quotes.money.163.com/service/chddata.html?code=1002112&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002111威海广泰 get http://quotes.money.163.com/service/chddata.html?code=1002111&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3137	83.89%	405.0sfinish 002117东港股份 done at 21:31:34 use 405.0s 2019-11-27
002110三钢闽光 get http://quotes.money.163.com/service/chddata.html?code=1002110&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3138	83.92%	405.0sfinish 002116中国海诚 done at 21:31:34 use 405.0s 2019-11-27
3739	3139	83.95%	405.4sfinish 002115三维通信 done at 21:31:34 use 405.4s 2019-11-27
002109兴化股份 get http://quotes.money.163.com/service/chddata.html?code=1002109&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3140	83.97%	405.5sfinish 002113st天润 done at 21:31:34 use 405.5s 2019-11-27
002108沧州明珠 get http://quotes.money.163.com/service/chddata.html?code=1002108&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3141	84.00%	405.9sfinish 002112三变科技 done at 21:31:35 use 405.9s 2019-11-27
002107沃华医药 get http://quotes.money.163.com/service/chddata.html?code=1002107&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3142	84.03%	406.1sfinish 002111威海广泰 done at 21:31:35 use 406.1s 2019-11-27
002106莱宝高科 get http://quotes.money.163.com/service/chddata.html?code=1002106&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3143	84.05%	406.2sfinish 002110三钢闽光 done at 21:31:35 use 406.2s 2019-11-27
002105信隆健康 get http://quotes.money.163.com/service/chddata.html?code=1002105&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002104恒宝股份 get http://quotes.money.163.com/service/chddata.html?code=1002104&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3144	84.08%	406.2sfinish 002374丽鹏股份 done at 21:31:35 use 406.2s 2019-11-27
3739	3145	84.11%	406.5sfinish 002109兴化股份 done at 21:31:35 use 406.5s 2019-11-27
002103广博股份 get http://quotes.money.163.com/service/chddata.html?code=1002103&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3146	84.14%	406.6sfinish 002107沃华医药 done at 21:31:36 use 406.6s 2019-11-27
002102st冠福 get http://quotes.money.163.com/service/chddata.html?code=1002102&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3147	84.16%	407.1sfinish 002108沧州明珠 done at 21:31:36 use 407.1s 2019-11-27
002101广东鸿图 get http://quotes.money.163.com/service/chddata.html?code=1002101&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002100天康生物 get http://quotes.money.163.com/service/chddata.html?code=1002100&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3148	84.19%	407.1sfinish 002106莱宝高科 done at 21:31:36 use 407.1s 2019-11-27
3739	3149	84.22%	407.2sfinish 002103广博股份 done at 21:31:36 use 407.2s 2019-11-27
002099海翔药业 get http://quotes.money.163.com/service/chddata.html?code=1002099&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3150	84.24%	407.3sfinish 002105信隆健康 done at 21:31:36 use 407.3s 2019-11-27
002098浔兴股份 get http://quotes.money.163.com/service/chddata.html?code=1002098&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3151	84.27%	407.4sfinish 002104恒宝股份 done at 21:31:36 use 407.4s 2019-11-27
002097山河智能 get http://quotes.money.163.com/service/chddata.html?code=1002097&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3152	84.30%	407.4sfinish 002102st冠福 done at 21:31:36 use 407.4s 2019-11-27
002096南岭民爆 get http://quotes.money.163.com/service/chddata.html?code=1002096&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3153	84.32%	408.0sfinish 002101广东鸿图 done at 21:31:37 use 408.0s 2019-11-27
002095生 意 宝 get http://quotes.money.163.com/service/chddata.html?code=1002095&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3154	84.35%	408.1sfinish 002097山河智能 done at 21:31:37 use 408.1s 2019-11-27
002094青岛金王 get http://quotes.money.163.com/service/chddata.html?code=1002094&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3155	84.38%	408.3sfinish 002098浔兴股份 done at 21:31:37 use 408.3s 2019-11-27
002093国脉科技 get http://quotes.money.163.com/service/chddata.html?code=1002093&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3156	84.40%	408.5sfinish 002096南岭民爆 done at 21:31:37 use 408.5s 2019-11-27
002092中泰化学 get http://quotes.money.163.com/service/chddata.html?code=1002092&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
002091江苏国泰 get http://quotes.money.163.com/service/chddata.html?code=1002091&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3157	84.43%	408.5sfinish 002099海翔药业 done at 21:31:37 use 408.5s 2019-11-27
3739	3158	84.46%	408.8sfinish 002094青岛金王 done at 21:31:38 use 408.8s 2019-11-27
002090金智科技 get http://quotes.money.163.com/service/chddata.html?code=1002090&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3159	84.48%	408.9sfinish 002095生 意 宝 done at 21:31:38 use 408.9s 2019-11-27
002089_st新海 get http://quotes.money.163.com/service/chddata.html?code=1002089&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3160	84.51%	409.2sfinish 002093国脉科技 done at 21:31:38 use 409.2s 2019-11-27
002088鲁阳节能 get http://quotes.money.163.com/service/chddata.html?code=1002088&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3161	84.54%	409.5sfinish 002092中泰化学 done at 21:31:38 use 409.5s 2019-11-27
002087新野纺织 get http://quotes.money.163.com/service/chddata.html?code=1002087&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3162	84.56%	409.6sfinish 002090金智科技 done at 21:31:39 use 409.6s 2019-11-27
002086st东海洋 get http://quotes.money.163.com/service/chddata.html?code=1002086&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3163	84.59%	409.7sfinish 002089_st新海 done at 21:31:39 use 409.7s 2019-11-27
002085万丰奥威 get http://quotes.money.163.com/service/chddata.html?code=1002085&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3164	84.62%	409.9sfinish 002091江苏国泰 done at 21:31:39 use 409.9s 2019-11-27
002084海鸥住工 get http://quotes.money.163.com/service/chddata.html?code=1002084&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3165	84.64%	409.9sfinish 002088鲁阳节能 done at 21:31:39 use 409.9s 2019-11-27
002083孚日股份 get http://quotes.money.163.com/service/chddata.html?code=1002083&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3166	84.67%	410.3sfinish 002086st东海洋 done at 21:31:39 use 410.3s 2019-11-27
002082万邦德 get http://quotes.money.163.com/service/chddata.html?code=1002082&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3167	84.70%	410.4sfinish 002087新野纺织 done at 21:31:39 use 410.4s 2019-11-27
002081金 螳 螂 get http://quotes.money.163.com/service/chddata.html?code=1002081&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3168	84.72%	410.6sfinish 002085万丰奥威 done at 21:31:39 use 410.6s 2019-11-27
002080中材科技 get http://quotes.money.163.com/service/chddata.html?code=1002080&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3169	84.75%	410.6sfinish 002084海鸥住工 done at 21:31:40 use 410.6s 2019-11-27
002079苏州固锝 get http://quotes.money.163.com/service/chddata.html?code=1002079&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3170	84.78%	410.7sfinish 002083孚日股份 done at 21:31:40 use 410.7s 2019-11-27
002078太阳纸业 get http://quotes.money.163.com/service/chddata.html?code=1002078&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	3171	84.80%	410.9sfinish 002081金 螳 螂 done at 21:31:40 use 410.9s 2019-11-27
002077大港股份 get http://quotes.money.163.com/service/chddata.html?code=1002077&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
